DATA LOG,05161,1,-55,7/22/2016 10:26:19 AM
DATA LOG,04481,1,-65,7/22/2016 10:26:51 AM
DATA LOG,10010,1,-70,7/22/2016 3:04:13 PM
DATA LOG,10010,1,-69,7/22/2016 3:05:44 PM
DATA LOG,10010,1,-64,7/22/2016 3:11:54 PM
DATA LOG,10010,1,-70,7/22/2016 3:12:19 PM
DATA LOG,10010,1,-49,7/22/2016 3:13:12 PM
DATA LOG,10010,1,-50,7/22/2016 3:15:42 PM
DATA LOG,10010,1,-61,7/22/2016 3:17:21 PM
DATA LOG,10010,1,-69,7/22/2016 3:19:17 PM
DATA LOG,10010,1,-54,7/22/2016 3:20:23 PM
DATA LOG,10010,1,-53,7/22/2016 3:21:36 PM
DATA LOG,06129,1,-67,7/26/2016 11:18:22 AM
DATA LOG,04752,1,-64,7/26/2016 11:18:23 AM
DATA LOG,04392,1,-67,7/26/2016 11:18:24 AM
DATA LOG,04775,1,-64,7/26/2016 11:18:26 AM
DATA LOG,04752,1,-65,7/26/2016 11:18:27 AM
DATA LOG,04624,1,-63,7/26/2016 11:18:28 AM
DATA LOG,04775,1,-63,7/26/2016 11:18:29 AM
DATA LOG,04752,1,-65,7/26/2016 11:18:30 AM
DATA LOG,06129,1,-69,7/26/2016 11:18:31 AM
DATA LOG,04624,1,-37,7/26/2016 11:18:33 AM
DATA LOG,04752,1,-63,7/26/2016 11:18:35 AM
DATA LOG,04624,1,-36,7/26/2016 11:18:37 AM
DATA LOG,04752,1,-64,7/26/2016 11:18:38 AM
DATA LOG,04624,1,-37,7/26/2016 11:18:40 AM
DATA LOG,04752,1,-64,7/26/2016 11:18:44 AM
DATA LOG,05142,1,-70,7/26/2016 11:18:45 AM
DATA LOG,04752,1,-64,7/26/2016 11:18:46 AM
DATA LOG,04624,1,-52,7/26/2016 11:18:54 AM
DATA LOG,04752,1,-67,7/26/2016 11:18:55 AM
DATA LOG,04624,1,-52,7/26/2016 11:18:56 AM
DATA LOG,04392,1,-68,7/26/2016 11:19:21 AM
DATA LOG,04752,1,-67,7/26/2016 11:19:40 AM
DATA LOG,04624,1,-52,7/26/2016 11:19:45 AM
DATA LOG,04752,1,-67,7/26/2016 11:20:22 AM
DATA LOG,04159,1,-69,7/26/2016 11:20:36 AM
DATA LOG,04305,1,-61,7/26/2016 11:20:43 AM
DATA LOG,04752,1,-63,7/26/2016 11:20:45 AM
DATA LOG,04775,1,-65,7/26/2016 11:20:46 AM
DATA LOG,04305,1,-61,7/26/2016 11:20:47 AM
DATA LOG,04752,1,-62,7/26/2016 11:20:48 AM
DATA LOG,04775,1,-57,7/26/2016 11:21:13 AM
DATA LOG,04364,1,-63,7/26/2016 11:21:16 AM
DATA LOG,04752,1,-67,7/26/2016 11:21:18 AM
DATA LOG,04305,1,-65,7/26/2016 11:21:20 AM
DATA LOG,04364,1,-67,7/26/2016 11:21:22 AM
DATA LOG,04775,1,-59,7/26/2016 11:21:24 AM
DATA LOG,04364,1,-66,7/26/2016 11:21:28 AM
DATA LOG,04775,1,-59,7/26/2016 11:21:31 AM
DATA LOG,04305,1,-66,7/26/2016 11:21:37 AM
DATA LOG,04752,1,-63,7/26/2016 11:21:39 AM
DATA LOG,04364,1,-64,7/26/2016 11:21:42 AM
DATA LOG,04775,1,-60,7/26/2016 11:21:45 AM
DATA LOG,04624,1,-59,7/26/2016 11:21:48 AM
DATA LOG,04364,1,-64,7/26/2016 11:21:50 AM
DATA LOG,04305,1,-62,7/26/2016 11:22:10 AM
DATA LOG,04775,1,-66,7/26/2016 11:22:55 AM
DATA LOG,04752,1,-62,7/26/2016 11:23:00 AM
DATA LOG,04624,1,-58,7/26/2016 11:23:03 AM
DATA LOG,04305,1,-66,7/26/2016 11:23:04 AM
DATA LOG,04364,1,-63,7/26/2016 11:23:05 AM
DATA LOG,04775,1,-66,7/26/2016 11:23:06 AM
DATA LOG,04305,1,-67,7/26/2016 11:23:07 AM
DATA LOG,04624,1,-57,7/26/2016 11:23:09 AM
DATA LOG,04364,1,-64,7/26/2016 11:23:10 AM
DATA LOG,04752,1,-62,7/26/2016 11:23:11 AM
DATA LOG,04364,1,-64,7/26/2016 11:23:12 AM
DATA LOG,04305,1,-67,7/26/2016 11:23:13 AM
DATA LOG,04624,1,-56,7/26/2016 11:23:15 AM
DATA LOG,04775,1,-66,7/26/2016 11:23:16 AM
DATA LOG,04752,1,-62,7/26/2016 11:23:17 AM
DATA LOG,04624,1,-56,7/26/2016 11:23:18 AM
DATA LOG,04305,1,-65,7/26/2016 11:23:19 AM
DATA LOG,04752,1,-62,7/26/2016 11:23:21 AM
DATA LOG,04364,1,-64,7/26/2016 11:23:22 AM
DATA LOG,04775,1,-65,7/26/2016 11:23:23 AM
DATA LOG,04364,1,-64,7/26/2016 11:23:25 AM
DATA LOG,04752,1,-65,7/26/2016 11:23:27 AM
DATA LOG,04305,1,-66,7/26/2016 11:23:28 AM
DATA LOG,04752,1,-65,7/26/2016 11:23:29 AM
DATA LOG,04775,1,-60,7/26/2016 11:23:30 AM
DATA LOG,04624,1,-59,7/26/2016 11:23:32 AM
DATA LOG,04305,1,-67,7/26/2016 11:23:33 AM
DATA LOG,04364,1,-64,7/26/2016 11:23:34 AM
DATA LOG,04305,1,-66,7/26/2016 11:23:35 AM
DATA LOG,04752,1,-66,7/26/2016 11:23:36 AM
DATA LOG,04624,1,-58,7/26/2016 11:23:38 AM
DATA LOG,04364,1,-65,7/26/2016 11:23:39 AM
DATA LOG,04305,1,-66,7/26/2016 11:23:40 AM
DATA LOG,04752,1,-65,7/26/2016 11:23:41 AM
DATA LOG,04364,1,-65,7/26/2016 11:23:42 AM
DATA LOG,04775,1,-60,7/26/2016 11:23:44 AM
DATA LOG,04624,1,-58,7/26/2016 11:23:45 AM
DATA LOG,04775,1,-62,7/26/2016 11:23:47 AM
DATA LOG,04624,1,-48,7/26/2016 11:23:49 AM
DATA LOG,04752,1,-66,7/26/2016 11:23:55 AM
DATA LOG,04624,1,-46,7/26/2016 11:23:56 AM
DATA LOG,04752,1,-66,7/26/2016 11:24:16 AM
DATA LOG,04364,1,-66,7/26/2016 11:24:18 AM
DATA LOG,04752,1,-67,7/26/2016 11:24:19 AM
DATA LOG,04775,1,-61,7/26/2016 11:24:20 AM
DATA LOG,04364,1,-65,7/26/2016 11:24:21 AM
DATA LOG,04775,1,-61,7/26/2016 11:24:23 AM
DATA LOG,04624,1,-62,7/26/2016 11:24:34 AM
DATA LOG,04364,1,-67,7/26/2016 11:24:36 AM
DATA LOG,04775,1,-61,7/26/2016 11:24:41 AM
DATA LOG,04364,1,-66,7/26/2016 11:24:42 AM
DATA LOG,04624,1,-60,7/26/2016 11:24:43 AM
